Client_Name,Client_Type,Completeness_Documents,Frequency_Update,Incident_History,Complaints,Income,Operational_Risk,Last_KYC_Update,Next_KYC_Update,KYC_Status,Document_Type,Document_Issue_Date,Document_Expiry_Date,Document_Status
Cliente_1230,individual,complete,recent,none,0,low,low,2021-02-14,2026-02-14,A vencer,Prova Emigrante,2018-02-14,2023-02-14,Expirado
Cliente_1231,corporate,complete,stale,none,1,low,low,2025-02-14,2030-02-14,Em dia,Prova Emigrante,2020-02-14,2025-02-14,Expirado
Cliente_1232,individual,missing,stale,none,2,low,medium,2024-02-14,2026-02-14,A vencer,CNI,2016-02-14,2021-02-14,Expirado
Cliente_1233,individual,complete,recent,none,2,high,low,2020-02-14,2025-02-14,Atrasado,Prova Emigrante,2025-02-14,2030-02-14,Válido
Cliente_1234,individual,complete,stale,none,3,medium,low,2025-02-14,2030-02-14,Em dia,CNI,2016-02-14,2021-02-14,Expirado
Cliente_1235,individual,complete,recent,none,3,low,low,2026-02-14,2031-02-14,Em dia,Prova Emigrante,2024-02-14,2029-02-14,Válido
Cliente_1236,individual,partial,stale,none,2,low,medium,2026-02-14,2028-02-14,Em dia,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_1237,corporate,partial,stale,none,1,low,medium,2025-02-14,2027-02-14,Em dia,Certidão Nascimento,2019-02-14,2024-02-14,Expirado
Cliente_1238,individual,partial,never,minor,0,medium,high,2020-02-14,2021-02-14,Atrasado,BI,2021-02-14,2026-02-14,Quase Expirando
Cliente_1239,vip,partial,recent,none,1,medium,low,2024-02-14,2029-02-14,Em dia,Passaporte,2026-02-14,2031-02-14,Válido
Cliente_1240,individual,partial,recent,none,0,high,low,2022-02-14,2027-02-14,Em dia,Passaporte,2025-02-14,2030-02-14,Válido
Cliente_1241,corporate,missing,recent,none,1,medium,medium,2021-02-14,2023-02-14,Atrasado,BI,2025-02-14,2030-02-14,Válido
Cliente_1242,corporate,complete,never,none,5,medium,medium,2020-02-14,2022-02-14,Atrasado,Certidão Nascimento,2026-02-14,2031-02-14,Válido
Cliente_1243,corporate,complete,recent,none,1,medium,low,2022-02-14,2027-02-14,Em dia,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_1244,corporate,partial,recent,none,1,medium,low,2024-02-14,2029-02-14,Em dia,Prova Emigrante,2022-02-14,2027-02-14,Válido
Cliente_1245,corporate,partial,recent,none,1,low,low,2023-02-14,2028-02-14,Em dia,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_1246,individual,partial,stale,none,0,medium,medium,2026-02-14,2028-02-14,Em dia,BI,2025-02-14,2030-02-14,Válido
Cliente_1247,individual,complete,recent,none,1,medium,low,2023-02-14,2028-02-14,Em dia,Prova Emigrante,2017-02-14,2022-02-14,Expirado
Cliente_1248,individual,partial,recent,none,2,medium,low,2021-02-14,2026-02-14,A vencer,BI,2023-02-14,2028-02-14,Válido
Cliente_1249,corporate,partial,recent,none,0,low,low,2024-02-14,2029-02-14,Em dia,Passaporte,2022-02-14,2027-02-14,Válido
Cliente_1250,individual,complete,never,none,1,low,medium,2021-02-14,2023-02-14,Atrasado,BI,2020-02-14,2025-02-14,Expirado
Cliente_1251,corporate,complete,stale,none,0,low,low,2023-02-14,2028-02-14,Em dia,BI,2020-02-14,2025-02-14,Expirado
Cliente_1252,individual,complete,stale,none,1,low,low,2024-02-14,2029-02-14,Em dia,Prova Emigrante,2019-02-14,2024-02-14,Expirado
Cliente_1253,individual,complete,never,none,0,high,medium,2022-02-14,2024-02-14,Atrasado,CNI,2016-02-14,2021-02-14,Expirado
Cliente_1254,individual,complete,never,none,2,medium,medium,2022-02-14,2024-02-14,Atrasado,CNI,2020-02-14,2025-02-14,Expirado
Cliente_1255,individual,complete,recent,none,1,medium,low,2023-02-14,2028-02-14,Em dia,Certidão Comercial,2020-02-14,2025-02-14,Expirado
Cliente_1256,individual,complete,never,major,1,medium,high,2023-02-14,2024-02-14,Atrasado,Prova Emigrante,2021-02-14,2026-02-14,Quase Expirando
Cliente_1257,individual,partial,recent,none,3,medium,low,2026-02-14,2031-02-14,Em dia,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_1258,individual,partial,recent,none,0,high,low,2022-02-14,2027-02-14,Em dia,Certidão Nascimento,2020-02-14,2025-02-14,Expirado
Cliente_1259,individual,partial,never,none,4,low,medium,2026-02-14,2028-02-14,Em dia,CNI,2016-02-14,2021-02-14,Expirado
Cliente_1260,individual,complete,recent,none,4,medium,low,2023-02-14,2028-02-14,Em dia,CNI,2025-02-14,2030-02-14,Válido
Cliente_1261,individual,complete,recent,none,0,low,low,2021-02-14,2026-02-14,A vencer,CNI,2018-02-14,2023-02-14,Expirado
Cliente_1262,corporate,partial,recent,none,3,high,low,2024-02-14,2029-02-14,Em dia,CNI,2026-02-14,2031-02-14,Válido
Cliente_1263,individual,complete,stale,minor,1,high,medium,2022-02-14,2024-02-14,Atrasado,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_1264,individual,missing,recent,none,1,high,medium,2024-02-14,2026-02-14,A vencer,Passaporte,2017-02-14,2022-02-14,Expirado
Cliente_1265,individual,partial,stale,none,1,low,medium,2026-02-14,2028-02-14,Em dia,Certidão Nascimento,2025-02-14,2030-02-14,Válido
Cliente_1266,individual,complete,never,none,0,low,medium,2026-02-14,2028-02-14,Em dia,Passaporte,2017-02-14,2022-02-14,Expirado
Cliente_1267,individual,missing,stale,major,1,low,high,2025-02-14,2026-02-14,A vencer,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_1268,individual,complete,recent,none,3,medium,low,2021-02-14,2026-02-14,A vencer,CNI,2025-02-14,2030-02-14,Válido
Cliente_1269,individual,complete,never,none,1,medium,medium,2020-02-14,2022-02-14,Atrasado,Prova Emigrante,2021-02-14,2026-02-14,Quase Expirando
Cliente_1270,individual,partial,recent,none,2,low,low,2020-02-14,2025-02-14,Atrasado,Prova Emigrante,2018-02-14,2023-02-14,Expirado
Cliente_1271,individual,complete,recent,none,1,medium,low,2022-02-14,2027-02-14,Em dia,Passaporte,2025-02-14,2030-02-14,Válido
Cliente_1272,corporate,missing,recent,none,2,low,medium,2022-02-14,2024-02-14,Atrasado,Certidão Nascimento,2022-02-14,2027-02-14,Válido
Cliente_1273,corporate,complete,stale,minor,3,high,medium,2026-02-14,2028-02-14,Em dia,Passaporte,2016-02-14,2021-02-14,Expirado
Cliente_1274,individual,complete,recent,none,3,low,low,2020-02-14,2025-02-14,Atrasado,BI,2022-02-14,2027-02-14,Válido
Cliente_1275,individual,complete,recent,none,1,low,low,2021-02-14,2026-02-14,A vencer,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_1276,individual,partial,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_1277,individual,complete,recent,none,2,medium,low,2024-02-14,2029-02-14,Em dia,CNI,2022-02-14,2027-02-14,Válido
Cliente_1278,vip,complete,stale,none,1,low,low,2022-02-14,2027-02-14,Em dia,CNI,2019-02-14,2024-02-14,Expirado
Cliente_1279,individual,partial,never,none,4,medium,medium,2026-02-14,2028-02-14,Em dia,Certidão Nascimento,2020-02-14,2025-02-14,Expirado
Cliente_1280,individual,complete,stale,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2020-02-14,2025-02-14,Expirado
Cliente_1281,individual,partial,recent,none,1,high,low,2020-02-14,2025-02-14,Atrasado,BI,2016-02-14,2021-02-14,Expirado
Cliente_1282,corporate,complete,recent,none,1,high,low,2025-02-14,2030-02-14,Em dia,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_1283,individual,partial,never,none,1,medium,medium,2023-02-14,2025-02-14,Atrasado,Passaporte,2019-02-14,2024-02-14,Expirado
Cliente_1284,individual,partial,recent,none,2,high,low,2022-02-14,2027-02-14,Em dia,BI,2024-02-14,2029-02-14,Válido
Cliente_1285,individual,complete,never,none,1,medium,medium,2021-02-14,2023-02-14,Atrasado,Prova Emigrante,2018-02-14,2023-02-14,Expirado
Cliente_1286,individual,complete,recent,none,1,high,low,2023-02-14,2028-02-14,Em dia,Passaporte,2023-02-14,2028-02-14,Válido
Cliente_1287,individual,partial,never,major,1,high,high,2024-02-14,2025-02-14,Atrasado,CNI,2024-02-14,2029-02-14,Válido
Cliente_1288,individual,complete,recent,none,0,medium,low,2025-02-14,2030-02-14,Em dia,Prova Emigrante,2020-02-14,2025-02-14,Expirado
Cliente_1289,individual,missing,recent,none,1,medium,medium,2022-02-14,2024-02-14,Atrasado,Prova Emigrante,2018-02-14,2023-02-14,Expirado
Cliente_1290,individual,complete,stale,none,0,low,low,2023-02-14,2028-02-14,Em dia,Certidão Comercial,2022-02-14,2027-02-14,Válido
Cliente_1291,individual,complete,stale,none,0,high,low,2021-02-14,2026-02-14,A vencer,BI,2016-02-14,2021-02-14,Expirado
Cliente_1292,individual,complete,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,CNI,2024-02-14,2029-02-14,Válido
Cliente_1293,individual,missing,stale,none,3,low,medium,2023-02-14,2025-02-14,Atrasado,Prova Emigrante,2022-02-14,2027-02-14,Válido
Cliente_1294,individual,complete,stale,none,0,low,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_1295,corporate,partial,recent,none,2,medium,low,2023-02-14,2028-02-14,Em dia,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_1296,individual,partial,recent,none,1,medium,low,2024-02-14,2029-02-14,Em dia,CNI,2021-02-14,2026-02-14,Quase Expirando
Cliente_1297,individual,complete,recent,none,1,low,low,2023-02-14,2028-02-14,Em dia,BI,2026-02-14,2031-02-14,Válido
Cliente_1298,individual,complete,recent,minor,4,low,low,2024-02-14,2029-02-14,Em dia,BI,2018-02-14,2023-02-14,Expirado
Cliente_1299,individual,partial,stale,none,4,medium,medium,2024-02-14,2026-02-14,A vencer,Certidão Comercial,2018-02-14,2023-02-14,Expirado
Cliente_1300,corporate,complete,recent,none,0,low,low,2021-02-14,2026-02-14,A vencer,CNI,2024-02-14,2029-02-14,Válido
Cliente_1301,individual,partial,recent,none,0,medium,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2025-02-14,2030-02-14,Válido
Cliente_1302,corporate,complete,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,CNI,2026-02-14,2031-02-14,Válido
Cliente_1303,individual,complete,stale,none,0,medium,low,2025-02-14,2030-02-14,Em dia,Passaporte,2026-02-14,2031-02-14,Válido
Cliente_1304,individual,partial,recent,none,2,low,low,2024-02-14,2029-02-14,Em dia,BI,2017-02-14,2022-02-14,Expirado
Cliente_1305,corporate,complete,recent,none,1,low,low,2023-02-14,2028-02-14,Em dia,Prova Emigrante,2017-02-14,2022-02-14,Expirado
Cliente_1306,corporate,complete,recent,none,0,medium,low,2021-02-14,2026-02-14,A vencer,Passaporte,2020-02-14,2025-02-14,Expirado
Cliente_1307,corporate,complete,never,none,1,medium,medium,2023-02-14,2025-02-14,Atrasado,Certidão Nascimento,2018-02-14,2023-02-14,Expirado
Cliente_1308,corporate,complete,recent,none,3,low,low,2024-02-14,2029-02-14,Em dia,BI,2018-02-14,2023-02-14,Expirado
Cliente_1309,individual,complete,stale,none,1,low,low,2021-02-14,2026-02-14,A vencer,Certidão Nascimento,2025-02-14,2030-02-14,Válido
Cliente_1310,corporate,partial,recent,none,0,high,low,2023-02-14,2028-02-14,Em dia,Certidão Nascimento,2022-02-14,2027-02-14,Válido
Cliente_1311,individual,complete,recent,none,2,high,low,2020-02-14,2025-02-14,Atrasado,Certidão Nascimento,2023-02-14,2028-02-14,Válido
Cliente_1312,corporate,complete,stale,minor,0,medium,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2021-02-14,2026-02-14,Quase Expirando
Cliente_1313,individual,partial,recent,none,4,low,low,2022-02-14,2027-02-14,Em dia,Certidão Nascimento,2023-02-14,2028-02-14,Válido
Cliente_1314,corporate,complete,never,none,0,low,medium,2026-02-14,2028-02-14,Em dia,Certidão Nascimento,2020-02-14,2025-02-14,Expirado
Cliente_1315,individual,complete,never,none,1,low,medium,2023-02-14,2025-02-14,Atrasado,Passaporte,2016-02-14,2021-02-14,Expirado
Cliente_1316,individual,missing,stale,none,0,low,medium,2026-02-14,2028-02-14,Em dia,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_1317,individual,partial,stale,none,2,medium,medium,2024-02-14,2026-02-14,A vencer,Passaporte,2024-02-14,2029-02-14,Válido
Cliente_1318,corporate,complete,recent,none,2,medium,low,2024-02-14,2029-02-14,Em dia,BI,2024-02-14,2029-02-14,Válido
Cliente_1319,individual,partial,recent,none,0,low,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_1320,individual,complete,never,none,0,high,medium,2026-02-14,2028-02-14,Em dia,BI,2023-02-14,2028-02-14,Válido
Cliente_1321,individual,partial,stale,minor,1,medium,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_1322,individual,complete,stale,minor,2,medium,medium,2023-02-14,2025-02-14,Atrasado,Certidão Comercial,2022-02-14,2027-02-14,Válido
Cliente_1323,corporate,complete,recent,major,0,high,medium,2020-02-14,2022-02-14,Atrasado,CNI,2023-02-14,2028-02-14,Válido
Cliente_1324,individual,complete,recent,none,0,medium,low,2022-02-14,2027-02-14,Em dia,Prova Emigrante,2025-02-14,2030-02-14,Válido
Cliente_1325,vip,complete,never,minor,0,high,medium,2020-02-14,2022-02-14,Atrasado,CNI,2024-02-14,2029-02-14,Válido
Cliente_1326,individual,complete,recent,none,0,low,low,2026-02-14,2031-02-14,Em dia,CNI,2016-02-14,2021-02-14,Expirado
Cliente_1327,individual,missing,recent,none,1,low,medium,2021-02-14,2023-02-14,Atrasado,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_1328,corporate,complete,recent,none,3,medium,low,2020-02-14,2025-02-14,Atrasado,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_1329,individual,complete,never,none,2,medium,medium,2022-02-14,2024-02-14,Atrasado,BI,2018-02-14,2023-02-14,Expirado
Cliente_1330,individual,complete,recent,minor,3,low,low,2023-02-14,2028-02-14,Em dia,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_1331,individual,complete,never,none,1,medium,medium,2023-02-14,2025-02-14,Atrasado,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_1332,corporate,partial,recent,none,2,low,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2018-02-14,2023-02-14,Expirado
Cliente_1333,individual,complete,never,none,0,medium,medium,2025-02-14,2027-02-14,Em dia,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_1334,vip,complete,stale,minor,2,medium,medium,2022-02-14,2024-02-14,Atrasado,Certidão Nascimento,2022-02-14,2027-02-14,Válido
Cliente_1335,vip,complete,recent,none,2,medium,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2016-02-14,2021-02-14,Expirado
Cliente_1336,individual,partial,stale,major,0,medium,high,2022-02-14,2023-02-14,Atrasado,CNI,2025-02-14,2030-02-14,Válido
Cliente_1337,individual,complete,recent,none,0,high,low,2020-02-14,2025-02-14,Atrasado,Certidão Comercial,2022-02-14,2027-02-14,Válido
Cliente_1338,individual,complete,recent,none,1,low,low,2023-02-14,2028-02-14,Em dia,CNI,2025-02-14,2030-02-14,Válido
Cliente_1339,individual,complete,never,none,1,high,medium,2021-02-14,2023-02-14,Atrasado,Passaporte,2023-02-14,2028-02-14,Válido
Cliente_1340,individual,complete,recent,none,0,low,low,2023-02-14,2028-02-14,Em dia,Certidão Nascimento,2017-02-14,2022-02-14,Expirado
Cliente_1341,individual,complete,recent,none,0,medium,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2019-02-14,2024-02-14,Expirado
Cliente_1342,individual,partial,recent,none,1,medium,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2021-02-14,2026-02-14,Quase Expirando
Cliente_1343,corporate,partial,recent,none,1,medium,low,2025-02-14,2030-02-14,Em dia,Prova Emigrante,2021-02-14,2026-02-14,Quase Expirando
Cliente_1344,corporate,partial,never,none,1,medium,medium,2024-02-14,2026-02-14,A vencer,Prova Emigrante,2024-02-14,2029-02-14,Válido
Cliente_1345,corporate,complete,recent,none,2,medium,low,2022-02-14,2027-02-14,Em dia,Prova Emigrante,2016-02-14,2021-02-14,Expirado
Cliente_1346,individual,complete,never,none,2,low,medium,2025-02-14,2027-02-14,Em dia,Passaporte,2016-02-14,2021-02-14,Expirado
Cliente_1347,individual,complete,never,none,2,medium,medium,2024-02-14,2026-02-14,A vencer,Prova Emigrante,2023-02-14,2028-02-14,Válido
Cliente_1348,individual,missing,recent,none,2,low,medium,2023-02-14,2025-02-14,Atrasado,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_1349,vip,complete,recent,none,1,low,low,2021-02-14,2026-02-14,A vencer,Prova Emigrante,2022-02-14,2027-02-14,Válido
Cliente_1350,individual,partial,never,none,1,low,medium,2023-02-14,2025-02-14,Atrasado,Passaporte,2017-02-14,2022-02-14,Expirado
Cliente_1351,corporate,complete,recent,none,3,medium,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2025-02-14,2030-02-14,Válido
Cliente_1352,individual,complete,recent,none,2,medium,low,2026-02-14,2031-02-14,Em dia,BI,2023-02-14,2028-02-14,Válido
Cliente_1353,individual,complete,recent,none,0,low,low,2021-02-14,2026-02-14,A vencer,Certidão Nascimento,2021-02-14,2026-02-14,Quase Expirando
Cliente_1354,corporate,complete,stale,major,2,low,medium,2022-02-14,2024-02-14,Atrasado,BI,2019-02-14,2024-02-14,Expirado
Cliente_1355,individual,missing,stale,none,2,medium,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_1356,corporate,missing,recent,major,1,high,high,2025-02-14,2026-02-14,A vencer,Certidão Nascimento,2021-02-14,2026-02-14,Quase Expirando
Cliente_1357,corporate,complete,recent,none,1,medium,low,2021-02-14,2026-02-14,A vencer,Passaporte,2017-02-14,2022-02-14,Expirado
Cliente_1358,individual,complete,never,none,3,medium,medium,2025-02-14,2027-02-14,Em dia,Certidão Comercial,2016-02-14,2021-02-14,Expirado
Cliente_1359,individual,missing,stale,none,0,medium,medium,2024-02-14,2026-02-14,A vencer,Certidão Nascimento,2022-02-14,2027-02-14,Válido
Cliente_1360,individual,partial,stale,none,0,medium,medium,2022-02-14,2024-02-14,Atrasado,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_1361,corporate,complete,stale,none,3,high,low,2026-02-14,2031-02-14,Em dia,BI,2024-02-14,2029-02-14,Válido
Cliente_1362,individual,complete,recent,none,2,medium,low,2022-02-14,2027-02-14,Em dia,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_1363,individual,complete,stale,minor,2,low,medium,2023-02-14,2025-02-14,Atrasado,Passaporte,2017-02-14,2022-02-14,Expirado
Cliente_1364,individual,complete,recent,none,0,high,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2021-02-14,2026-02-14,Quase Expirando
Cliente_1365,corporate,complete,recent,none,0,high,low,2025-02-14,2030-02-14,Em dia,BI,2021-02-14,2026-02-14,Quase Expirando
Cliente_1366,individual,complete,stale,none,0,low,low,2020-02-14,2025-02-14,Atrasado,Certidão Comercial,2020-02-14,2025-02-14,Expirado
Cliente_1367,corporate,complete,recent,none,1,medium,low,2026-02-14,2031-02-14,Em dia,CNI,2024-02-14,2029-02-14,Válido
Cliente_1368,corporate,complete,never,none,1,medium,medium,2023-02-14,2025-02-14,Atrasado,BI,2026-02-14,2031-02-14,Válido
Cliente_1369,individual,complete,recent,none,2,medium,low,2026-02-14,2031-02-14,Em dia,BI,2021-02-14,2026-02-14,Quase Expirando
Cliente_1370,individual,partial,never,none,0,low,medium,2021-02-14,2023-02-14,Atrasado,Passaporte,2023-02-14,2028-02-14,Válido
Cliente_1371,vip,partial,never,none,0,medium,medium,2020-02-14,2022-02-14,Atrasado,Passaporte,2023-02-14,2028-02-14,Válido
Cliente_1372,individual,complete,recent,none,2,low,low,2025-02-14,2030-02-14,Em dia,Certidão Comercial,2016-02-14,2021-02-14,Expirado
Cliente_1373,corporate,missing,stale,none,2,low,medium,2023-02-14,2025-02-14,Atrasado,CNI,2020-02-14,2025-02-14,Expirado
Cliente_1374,individual,missing,recent,none,0,high,medium,2021-02-14,2023-02-14,Atrasado,BI,2022-02-14,2027-02-14,Válido
Cliente_1375,individual,complete,never,none,1,medium,medium,2024-02-14,2026-02-14,A vencer,Certidão Comercial,2021-02-14,2026-02-14,Quase Expirando
Cliente_1376,corporate,complete,recent,none,3,high,low,2022-02-14,2027-02-14,Em dia,Prova Emigrante,2024-02-14,2029-02-14,Válido
Cliente_1377,individual,partial,stale,none,2,medium,medium,2021-02-14,2023-02-14,Atrasado,CNI,2016-02-14,2021-02-14,Expirado
Cliente_1378,individual,partial,recent,none,2,medium,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2021-02-14,2026-02-14,Quase Expirando
Cliente_1379,individual,missing,recent,none,2,medium,medium,2023-02-14,2025-02-14,Atrasado,BI,2019-02-14,2024-02-14,Expirado
Cliente_1380,individual,partial,recent,minor,1,low,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2019-02-14,2024-02-14,Expirado
